# Scenario Collect_Data
# distance at msg send, delivery time, hop count, MSG_ID
1527.0099| -1.0000| -1| M1139
2148.0609| -1.0000| -1| M679
899.7706| -1.0000| -1| M678
2849.1787| -1.0000| -1| M677
1346.0277| -1.0000| -1| M676
1805.0925| -1.0000| -1| M1132
859.1973| -1.0000| -1| M2463
2890.3752| -1.0000| -1| M1133
375.7002| -1.0000| -1| M2464
1286.8257| -1.0000| -1| M1134
2867.7494| -1.0000| -1| M2465
1872.4013| -1.0000| -1| M1135
1538.9190| -1.0000| -1| M2466
1004.4581| -1.0000| -1| M2460
2112.7850| -1.0000| -1| M1130
2311.3762| -1.0000| -1| M2461
2665.4245| -1.0000| -1| M1131
2477.4459| -1.0000| -1| M2462
412.7515| -1.0000| -1| M660
396.2459| -1.0000| -1| M664
1669.3872| -1.0000| -1| M1147
1319.0517| -1.0000| -1| M2478
1878.2388| -1.0000| -1| M663
2902.7302| -1.0000| -1| M1148
2132.2411| -1.0000| -1| M2479
2021.4988| -1.0000| -1| M662
588.2559| -1.0000| -1| M1149
731.9718| -1.0000| -1| M661
2690.7022| -1.0000| -1| M668
1443.3907| -1.0000| -1| M667
1113.2946| -1.0000| -1| M666
1042.7582| -1.0000| -1| M665
2102.1665| -1.0000| -1| M669
578.9243| -1.0000| -1| M1143
334.5161| -1.0000| -1| M2474
1131.6174| -1.0000| -1| M1144
2269.4138| -1.0000| -1| M2475
1224.8973| -1.0000| -1| M1145
2603.4725| -1.0000| -1| M2476
951.1186| -1.0000| -1| M1146
2994.4663| -1.0000| -1| M2477
1853.8326| -1.0000| -1| M2470
3198.7387| -1.0000| -1| M1140
1472.4390| -1.0000| -1| M2471
1895.7650| -1.0000| -1| M1141
1389.8762| -1.0000| -1| M2472
615.0764| -1.0000| -1| M1142
3713.3177| -1.0000| -1| M2473
3207.8879| -1.0000| -1| M693
1604.0837| -1.0000| -1| M1118
390.2019| -1.0000| -1| M2449
1234.3447| -1.0000| -1| M692
1729.6752| -1.0000| -1| M1119
1084.8421| -1.0000| -1| M691
2005.0248| -1.0000| -1| M690
2277.2347| -1.0000| -1| M213
2834.5573| -1.0000| -1| M697
1739.4473| -1.0000| -1| M1114
2187.0264| -1.0000| -1| M1598
2019.9293| -1.0000| -1| M2445
2611.5589| -1.0000| -1| M212
1699.6894| -1.0000| -1| M696
2302.1217| -1.0000| -1| M1115
1569.0255| -1.0000| -1| M1599
1873.3011| -1.0000| -1| M2446
1815.3720| -1.0000| -1| M211
1648.6700| -1.0000| -1| M695
1919.1758| -1.0000| -1| M1116
1380.1067| -1.0000| -1| M2447
2035.0274| -1.0000| -1| M210
1517.9100| -1.0000| -1| M694
864.5534| -1.0000| -1| M1117
2384.4321| -1.0000| -1| M2448
2711.0239| -1.0000| -1| M217
2315.8302| -1.0000| -1| M216
3452.2951| -1.0000| -1| M215
2306.6425| -1.0000| -1| M699
379.3004| -1.0000| -1| M214
2471.4626| -1.0000| -1| M698
1159.3509| -1.0000| -1| M219
1563.3883| -1.0000| -1| M218
1040.2183| -1.0000| -1| M1110
387.2599| -1.0000| -1| M1594
950.0357| -1.0000| -1| M2441
2702.0292| -1.0000| -1| M1111
3228.0927| -1.0000| -1| M1595
1848.6953| -1.0000| -1| M2442
