# Scenario DistanceDelayReport
# distance at msg send, delivery time, hop count, MSG_ID
1408.0915| 3707.1000| 4| M1062
903.3255| 13559.1000| 7| M729
1266.1689| 1776.4000| 2| M1131
1074.7037| 2193.1000| 5| M1122
1846.4423| 6660.9000| 10| M977
1528.9088| 2772.2000| 2| M1110
1065.9664| 5507.6000| 4| M1018
489.7862| 16767.4000| 2| M641
2013.7448| 9738.7000| 5| M880
538.2274| 1645.3000| 4| M1156
2539.8572| 8616.0000| 1| M925
797.7391| 1993.7000| 4| M1149
2030.2836| 6785.9000| 8| M988
517.2893| 1851.4000| 7| M1155
1365.6439| 5766.1000| 9| M1024
841.2778| 1941.9000| 4| M1154
644.4797| 6901.1000| 5| M991
2305.5384| 13659.2000| 6| M763
1163.4662| 2479.9000| 6| M1143
92.0256| 165.1000| 2| M1226
1469.7869| 2673.9000| 1| M1153
1695.9690| 3647.2000| 5| M1126
1926.1922| 3653.1000| 3| M1128
1360.8620| 14818.1000| 4| M751
908.5372| 5297.1000| 9| M1075
705.6450| 1473.8000| 4| M1206
1079.7919| 2404.4000| 3| M1178
98.4912| 36.5000| 1| M1259
937.8871| 3964.1000| 3| M1132
428.6837| 59.8000| 1| M1267
1197.0946| 670.8000| 1| M1251
2022.7754| 1203.3000| 2| M1234
724.8910| 4102.4000| 3| M1135
650.9454| 6835.5000| 6| M1047
1766.7746| 16146.7000| 7| M732
546.7648| 10150.4000| 11| M944
1702.1080| 14552.8000| 3| M796
1482.2747| 13685.6000| 3| M828
1972.4163| 1230.3000| 1| M1252
1915.9994| 7889.9000| 6| M1032
1379.1331| 4957.4000| 6| M1133
1473.0794| 2087.5000| 3| M1238
1179.1230| 848.7000| 3| M1283
1292.6340| 4827.9000| 6| M1151
1141.0249| 5559.4000| 5| M1129
354.8360| 248.3000| 1| M1311
849.2855| 675.5000| 2| M1300
449.2452| 11602.4000| 3| M931
3149.7243| 4168.2000| 3| M1184
1088.1558| 12033.8000| 12| M919
1716.0976| 3171.0000| 2| M1223
1081.2903| 4714.3000| 5| M1171
2074.7778| 6345.5000| 2| M1116
1451.3064| 13887.2000| 1| M861
968.4236| 7063.9000| 5| M1093
2039.1016| 604.8000| 1| M1313
1645.3874| 10560.8000| 15| M981
409.5037| 459.8000| 2| M1326
370.0036| 491.0000| 2| M1330
1252.9210| 14074.6000| 13| M871
616.8401| 11936.1000| 9| M956
1334.1029| 406.0000| 2| M1354
1032.5320| 2145.3000| 4| M1301
1266.2560| 4889.4000| 8| M1209
479.3497| 5660.1000| 8| M1187
2234.2395| 658.7000| 1| M1357
587.1731| 1923.9000| 3| M1315
1014.2082| 9549.9000| 4| M1063
2213.2083| 3130.2000| 2| M1281
755.6325| 4236.0000| 3| M1250
785.3674| 4876.0000| 3| M1229
1374.2846| 16355.4000| 11| M844
1524.7654| 1270.2000| 2| M1355
1724.1024| 12577.0000| 9| M989
1274.3981| 10255.1000| 9| M1078
785.7394| 17857.0000| 15| M830
561.5236| 1617.0000| 5| M1387
2643.3282| 10601.9000| 7| M1090
1889.2937| 5305.7000| 6| M1275
1415.7716| 9299.9000| 9| M1142
2904.0129| 1033.9000| 2| M1424
1023.5852| -1.0000| -1| M80
1433.7342| -1.0000| -1| M82
490.0113| -1.0000| -1| M81
1535.5111| -1.0000| -1| M84
918.9644| -1.0000| -1| M85
1622.5461| -1.0000| -1| M87
1988.4632| -1.0000| -1| M89
2169.7040| -1.0000| -1| M91
1511.0912| -1.0000| -1| M92
522.7100| -1.0000| -1| M95
570.2549| -1.0000| -1| M94
1367.0473| -1.0000| -1| M97
1130.1855| -1.0000| -1| M96
1733.0957| -1.0000| -1| M99
1291.1582| -1.0000| -1| M811
1925.7046| -1.0000| -1| M810
1538.0807| -1.0000| -1| M815
1142.4322| -1.0000| -1| M813
416.1008| -1.0000| -1| M812
1300.5506| -1.0000| -1| M819
854.8472| -1.0000| -1| M818
954.2239| -1.0000| -1| M817
1149.2359| -1.0000| -1| M816
1060.7845| -1.0000| -1| M800
437.6477| -1.0000| -1| M804
1159.8057| -1.0000| -1| M803
1471.2295| -1.0000| -1| M802
250.9160| -1.0000| -1| M801
2066.1018| -1.0000| -1| M808
1083.0421| -1.0000| -1| M807
1251.7588| -1.0000| -1| M806
1420.4225| -1.0000| -1| M805
1813.5785| -1.0000| -1| M809
1048.5318| -1.0000| -1| M833
2208.6344| -1.0000| -1| M831
621.9564| -1.0000| -1| M836
766.5636| -1.0000| -1| M835
1115.0623| -1.0000| -1| M834
1271.0525| -1.0000| -1| M838
482.9259| -1.0000| -1| M1305
1851.9602| -1.0000| -1| M1306
1940.0073| -1.0000| -1| M1307
237.7342| -1.0000| -1| M1308
1356.6481| -1.0000| -1| M1302
2470.2184| -1.0000| -1| M1303
1054.6289| -1.0000| -1| M1304
1534.6082| -1.0000| -1| M822
2485.4939| -1.0000| -1| M820
1363.1439| -1.0000| -1| M826
2028.4800| -1.0000| -1| M1309
1770.7532| -1.0000| -1| M825
1353.3302| -1.0000| -1| M824
1667.3405| -1.0000| -1| M829
1431.0402| -1.0000| -1| M827
462.7762| -1.0000| -1| M851
1755.2167| -1.0000| -1| M850
334.6101| -1.0000| -1| M613
1663.2426| -1.0000| -1| M855
2154.0936| -1.0000| -1| M612
1408.9872| -1.0000| -1| M611
1112.7809| -1.0000| -1| M853
833.6793| -1.0000| -1| M610
754.6396| -1.0000| -1| M617
1737.3569| -1.0000| -1| M859
2477.1526| -1.0000| -1| M858
1655.1048| -1.0000| -1| M615
1478.1150| -1.0000| -1| M857
855.2878| -1.0000| -1| M856
1089.6809| -1.0000| -1| M618
417.5294| -1.0000| -1| M840
2190.6694| -1.0000| -1| M601
1230.7604| -1.0000| -1| M843
781.7154| -1.0000| -1| M600
1618.7506| -1.0000| -1| M842
500.8710| -1.0000| -1| M606
1798.5780| -1.0000| -1| M847
1887.2993| -1.0000| -1| M604
1632.5970| -1.0000| -1| M846
1066.1449| -1.0000| -1| M603
1207.6319| -1.0000| -1| M845
1434.1658| -1.0000| -1| M609
1248.8393| -1.0000| -1| M607
333.1708| -1.0000| -1| M849
1639.4098| -1.0000| -1| M1338
943.6539| -1.0000| -1| M1339
2572.1400| -1.0000| -1| M873
2885.5158| -1.0000| -1| M1334
1604.7091| -1.0000| -1| M630
1637.8178| -1.0000| -1| M1335
1871.5302| -1.0000| -1| M3
709.8307| -1.0000| -1| M1336
70.0964| -1.0000| -1| M1337
1374.7454| -1.0000| -1| M635
1813.6600| -1.0000| -1| M877
1913.3546| -1.0000| -1| M6
1037.8294| -1.0000| -1| M634
1224.5974| -1.0000| -1| M633
404.7838| -1.0000| -1| M875
1910.3472| -1.0000| -1| M8
1162.7112| -1.0000| -1| M632
1679.5609| -1.0000| -1| M874
687.0524| -1.0000| -1| M638
1660.6438| -1.0000| -1| M637
646.9098| -1.0000| -1| M878
938.8864| -1.0000| -1| M1331
153.4881| -1.0000| -1| M1332
1320.3380| -1.0000| -1| M1333
1625.4338| -1.0000| -1| M1107
1786.3769| -1.0000| -1| M1349
1803.0088| -1.0000| -1| M1108
1484.5674| -1.0000| -1| M1109
1203.6017| -1.0000| -1| M620
614.8975| -1.0000| -1| M862
2886.2332| -1.0000| -1| M1103
1371.6470| -1.0000| -1| M1345
1265.6367| -1.0000| -1| M1104
1599.8686| -1.0000| -1| M1346
504.1581| -1.0000| -1| M1347
680.9673| -1.0000| -1| M1106
2516.7850| -1.0000| -1| M1348
1363.2146| -1.0000| -1| M624
1832.8438| -1.0000| -1| M866
777.9479| -1.0000| -1| M623
604.5570| -1.0000| -1| M865
438.9296| -1.0000| -1| M621
388.7576| -1.0000| -1| M863
1029.6161| -1.0000| -1| M628
192.3172| -1.0000| -1| M627
1233.0295| -1.0000| -1| M869
1024.9101| -1.0000| -1| M626
2217.8010| -1.0000| -1| M868
867.0937| -1.0000| -1| M625
1086.0946| -1.0000| -1| M629
573.6386| -1.0000| -1| M1341
1369.8304| -1.0000| -1| M1100
1607.1537| -1.0000| -1| M1342
1954.7004| -1.0000| -1| M1101
2388.9246| -1.0000| -1| M1343
697.3934| -1.0000| -1| M1102
2105.4674| -1.0000| -1| M1344
175.3960| -1.0000| -1| M1340
2300.0270| -1.0000| -1| M1316
303.0992| -1.0000| -1| M890
910.5983| -1.0000| -1| M1317
1257.1513| -1.0000| -1| M1318
720.1371| -1.0000| -1| M1319
2668.8817| -1.0000| -1| M411
434.1321| -1.0000| -1| M653
2134.4764| -1.0000| -1| M895
2739.8580| -1.0000| -1| M1312
1557.3730| -1.0000| -1| M894
895.3667| -1.0000| -1| M651
895.2934| -1.0000| -1| M893
1076.8787| -1.0000| -1| M1314
1277.5080| -1.0000| -1| M650
728.7453| -1.0000| -1| M892
2474.2701| -1.0000| -1| M415
1814.9648| -1.0000| -1| M657
399.3058| -1.0000| -1| M899
1532.4255| -1.0000| -1| M414
426.2560| -1.0000| -1| M656
362.0373| -1.0000| -1| M413
1184.9921| -1.0000| -1| M655
776.9123| -1.0000| -1| M897
2003.1718| -1.0000| -1| M654
1164.2234| -1.0000| -1| M419
1877.2124| -1.0000| -1| M418
1012.3704| -1.0000| -1| M417
2402.3585| -1.0000| -1| M416
2391.8371| -1.0000| -1| M1310
1130.2478| -1.0000| -1| M1327
719.0080| -1.0000| -1| M1328
1196.7752| -1.0000| -1| M1329
1247.3864| -1.0000| -1| M884
2412.1246| -1.0000| -1| M1323
1595.3018| -1.0000| -1| M883
1701.7870| -1.0000| -1| M1324
684.0905| -1.0000| -1| M640
2355.3030| -1.0000| -1| M882
697.5260| -1.0000| -1| M1325
1945.4042| -1.0000| -1| M881
1806.3510| -1.0000| -1| M403
1061.3836| -1.0000| -1| M645
1108.0320| -1.0000| -1| M887
610.1116| -1.0000| -1| M402
2222.1106| -1.0000| -1| M886
1025.3710| -1.0000| -1| M401
1176.1619| -1.0000| -1| M643
1208.0757| -1.0000| -1| M885
1629.1248| -1.0000| -1| M407
716.0851| -1.0000| -1| M649
801.6249| -1.0000| -1| M647
1108.0083| -1.0000| -1| M409
1372.2301| -1.0000| -1| M1320
546.1627| -1.0000| -1| M1321
727.4099| -1.0000| -1| M1322
558.8061| -1.0000| -1| M671
1947.3047| -1.0000| -1| M670
2274.1873| -1.0000| -1| M433
502.4551| -1.0000| -1| M675
1423.1649| -1.0000| -1| M1136
2331.6787| -1.0000| -1| M1378
1732.9978| -1.0000| -1| M432
1983.8041| -1.0000| -1| M1137
882.0627| -1.0000| -1| M1379
2272.1314| -1.0000| -1| M431
1523.9372| -1.0000| -1| M673
2449.4892| -1.0000| -1| M1138
810.8947| -1.0000| -1| M430
756.0234| -1.0000| -1| M672
477.0465| -1.0000| -1| M437
833.6315| -1.0000| -1| M679
905.0842| -1.0000| -1| M435
583.7535| -1.0000| -1| M677
1822.8818| -1.0000| -1| M434
1486.5426| -1.0000| -1| M439
2487.3020| -1.0000| -1| M438
2513.9314| -1.0000| -1| M1374
1751.3847| -1.0000| -1| M1375
2168.1533| -1.0000| -1| M1134
393.2069| -1.0000| -1| M1376
1678.6269| -1.0000| -1| M1377
1501.7199| -1.0000| -1| M1370
841.4310| -1.0000| -1| M1371
1225.3218| -1.0000| -1| M1130
1562.4546| -1.0000| -1| M1372
1325.2136| -1.0000| -1| M1373
839.6972| -1.0000| -1| M660
801.1336| -1.0000| -1| M422
418.6445| -1.0000| -1| M664
912.7697| -1.0000| -1| M1147
1369.0077| -1.0000| -1| M1389
135.2559| -1.0000| -1| M421
280.9722| -1.0000| -1| M663
847.1506| -1.0000| -1| M1148
991.5247| -1.0000| -1| M420
1733.9442| -1.0000| -1| M662
180.2124| -1.0000| -1| M661
1739.1586| -1.0000| -1| M426
1489.4583| -1.0000| -1| M425
1557.2349| -1.0000| -1| M667
1165.3358| -1.0000| -1| M424
1831.1203| -1.0000| -1| M666
2351.5472| -1.0000| -1| M423
502.5110| -1.0000| -1| M665
2242.8938| -1.0000| -1| M429
392.9001| -1.0000| -1| M427
2399.8689| -1.0000| -1| M669
2193.4433| -1.0000| -1| M1380
699.6367| -1.0000| -1| M1385
1047.6809| -1.0000| -1| M1144
1899.4837| -1.0000| -1| M1386
1286.1814| -1.0000| -1| M1145
1682.1538| -1.0000| -1| M1146
715.9213| -1.0000| -1| M1388
906.0530| -1.0000| -1| M1381
1777.8469| -1.0000| -1| M1140
2673.6615| -1.0000| -1| M1382
1396.4152| -1.0000| -1| M1141
916.1308| -1.0000| -1| M1383
1822.5378| -1.0000| -1| M1384
1085.2192| -1.0000| -1| M451
403.5941| -1.0000| -1| M693
2386.0247| -1.0000| -1| M1118
1774.0088| -1.0000| -1| M450
671.5773| -1.0000| -1| M692
1323.6803| -1.0000| -1| M1119
1964.6971| -1.0000| -1| M691
864.2295| -1.0000| -1| M213
313.6498| -1.0000| -1| M455
1549.2599| -1.0000| -1| M697
990.9113| -1.0000| -1| M1114
852.6985| -1.0000| -1| M1356
567.1935| -1.0000| -1| M212
1295.3079| -1.0000| -1| M454
2462.8654| -1.0000| -1| M696
3075.3844| -1.0000| -1| M1115
1319.9580| -1.0000| -1| M211
